t,ax,ay,az,wx,wy,wz
7.037895832,1.4473201367777953,1.183429127038612,1.2789217039920167,0.07810049528118407,0.19167879925127376,0.3379606324021789
7.048895832,1.3567751621828645,1.1363468861153514,1.484792269881861,0.06513646815960684,0.2123852154592504,0.3134587738533886
7.057895832,1.245907623633312,1.1179892992022804,1.6307994321233372,0.058195384621177584,0.2261324156159097,0.28784829985073096
7.066895832,1.1055196004669778,1.1367113572396916,1.79750913429244,0.05303668790376476,0.23362290448226675,0.2561465924466504
7.076895832,0.9393757867015481,1.215477061933372,2.077896494840567,0.04302115889344586,0.22650145386006396,0.20723915015645275
7.085895832,0.7469538376271703,1.3468089177549827,2.501330419795423,0.016241177166660677,0.20422934198410067,0.14790156371351526
7.094895832,0.5370011617418806,1.4409342641439828,2.9826264113199743,-0.03586673111682358,0.17222470517664726,0.08864317032788774
7.104895832,0.3966504982256555,1.3752978157539588,3.371200737714681,-0.12091309976670109,0.13385504444165755,0.042744711492756424
7.113895832,0.32149280299991084,1.2161916189835371,3.5108531384863593,-0.21633011652192788,0.10311413162946939,0.017710347745914273
7.123895832,0.2094522951506952,0.9528576454292308,3.4164828069065134,-0.3218738888915107,0.08296722160978534,0.002074180346156561
7.132895832,0.10435172190046121,0.6194293370582888,3.1574324705195127,-0.4038220857310555,0.07705277984854891,-0.004970431224338411
7.142895832,0.09949783207455823,0.25140004593913123,2.76432614394532,-0.4644832936217325,0.08422093411239916,-6.94411799628595e-05
7.151895832,0.1431539876570272,-0.057831566375204035,2.349912989419283,-0.49885072666814334,0.10233535894478385,0.01659050210725085
7.161895832,0.18469092144389418,-0.33503771934412224,1.9566798976326054,-0.5110886917122388,0.12701223225774455,0.03987904984189445
7.170895832,0.2130643631224724,-0.546508568484532,1.6658334505930477,-0.505284312883852,0.1504840001079645,0.06164487572081637
7.180895832,0.20973536660980632,-0.6660404903953345,1.4577254881228439,-0.4869099398500981,0.17490421532756922,0.08149774894906006
7.189895832,0.21675509686453287,-0.7456032009510111,1.2831783050574983,-0.46407622400973797,0.1952794078887636,0.09299719572896029
7.199895832,0.18868636470631123,-0.8192109734362173,1.0524099534711413,-0.43737453553858774,0.2149697119201368,0.09733835617825533
7.208895832,0.03891154921376794,-0.8273739177246409,0.8775043874406239,-0.4131900703770186,0.23267442089840223,0.09742336706524463
7.217895832,-0.14742831890825878,-0.8110252865959251,0.7121708163272291,-0.39251182867784506,0.25046500807284616,0.09391485947049444
7.227895832,-0.26833518330558576,-0.8150190321953206,0.4622893902955483,-0.37467402836512376,0.27114027889447095,0.08590615084444125
7.236895832,-0.3515105504722332,-0.835626874445578,0.20636557460299323,-0.36013776960944954,0.2927588973379508,0.08030209599923642
7.247895832,-0.4125699690916557,-0.843366139961535,-0.06470438505165224,-0.34348236566843415,0.32044229777987815,0.08235940841085662
7.255895832,-0.4794146378964828,-0.8491677780790436,-0.28157249566189124,-0.3298467672926092,0.3404145216779497,0.08925422336554488
7.265895832,-0.5416526603717058,-0.8386046569549923,-0.5405230919885824,-0.3116820959175374,0.35963170455481697,0.09568523911829517
7.275895832,-0.5931624594567177,-0.8040637140154602,-0.7676399922562871,-0.2924886846306765,0.37311045447522023,0.097867414442878
7.284895832,-0.635862565112799,-0.77972232188774,-0.9498086040996055,-0.27360016905064755,0.37936792696787847,0.1002353498469083
7.293895832,-0.6543595898185633,-0.7668857290156283,-1.117286431831885,-0.2568857615879457,0.38023988409653603,0.10458357082984157
7.303895832,-0.6522602410682455,-0.7608214630195822,-1.3118318247749798,-0.24172904311850593,0.375660658963212,0.11324827669818398
7.312895832,-0.6407152498793912,-0.7544441730923023,-1.5077311027427296,-0.22747972358302576,0.36352076757684915,0.1290676999187667
7.322895832,-0.6372107979881283,-0.7411497775849152,-1.6814683527256333,-0.21436975758129764,0.34657227296999815,0.14528963050362878
7.331895832,-0.6523153354468271,-0.7323849149835713,-1.8246203849946105,-0.20438327809628518,0.32632122704182187,0.15238192810099246
7.341895832,-0.6847300895950911,-0.7456811607141284,-1.9601733940277501,-0.1927149694237315,0.29778707915856656,0.15132176976466546
7.350895832,-0.7377663030427883,-0.7526603537812686,-2.060595514903731,-0.18057807629512634,0.2653912103345039,0.14523841724487832
7.360895832,-0.7859962097859181,-0.7409360939459867,-2.178643661219299,-0.16364581735194372,0.22752267456621378,0.1358656797901876
7.369895832,-0.7991182504655425,-0.7290107406460576,-2.284901192532632,-0.14302104668661464,0.19262150107028764,0.12793250539798895
7.379895832,-0.7963776000412778,-0.6849215782073417,-2.38219015096455,-0.11438535155468213,0.1523220606322001,0.1197302765254063
7.388895832,-0.7865200591847251,-0.6298142562377699,-2.4302584536947114,-0.08500509964540626,0.11634614765017028,0.11166169030994727
7.398895832,-0.7644393655042805,-0.5412789056075284,-2.4213702605657117,-0.05324926715482281,0.08094181812953717,0.1059021735403473
7.407895832,-0.7540046174551217,-0.41944574296373427,-2.331630735380897,-0.023926819257446715,0.04936525755471512,0.10587812156603116
7.417895832,-0.7651969475601209,-0.2897402034885259,-2.1658590338102064,-0.0009805330273669,0.02183862843240046,0.11074506115022013
7.426895832,-0.8322594503804689,-0.1771173136152856,-1.9540030981936012,0.013766447979452333,-0.00425647690861008,0.11299201291321623
7.435895832,-0.9691219155461831,-0.06289663372360275,-1.7063835953577002,0.019922432783481936,-0.031054130754895347,0.11415298591352652
7.445895832,-1.0885683991654342,0.0018067518755182227,-1.4397343905777096,0.01952532944460551,-0.06614659456972098,0.11618479829240747
7.454895832,-1.1590817488852658,4.224927704380051e-05,-1.242623801426753,0.014808530604865647,-0.10366702749472327,0.12262765140511948
7.464895832,-1.2022511774367348,-0.02549076444364973,-1.0923329350060758,0.00947082149886894,-0.1425028824051594,0.13665543185679896
7.473895832,-1.1934688238316593,-0.06636760471771593,-0.9888829486780584,0.00575051230630646,-0.17488002426865942,0.1535136691572899
7.483895832,-1.1385424002082611,-0.10942016673604175,-0.8891973530807815,0.0055722899286876956,-0.20019261563343818,0.17421003901785906
7.492895832,-1.055200209282107,-0.12401381965856739,-0.7807201360938861,0.008326547951389818,-0.2148460531124905,0.19164360718644857
7.502895832,-0.9439936499766232,-0.11459766707682326,-0.6480858323087759,0.014511541512705369,-0.22205093698236242,0.2096993521835229
7.512895832,-0.8159014244766642,-0.08499616323780801,-0.5397172863360409,0.02364158633003757,-0.21829422187855135,0.23293165526015322
7.521895832,-0.681313127445924,-0.04269036839746301,-0.44310965642811145,0.03373794870519228,-0.20577872346392423,0.2587975534902225
7.530895832,-0.5787724066816072,-0.010332537548178533,-0.3243446560037449,0.046805628849261455,-0.18603503859547374,0.2829108361484112
7.539895832,-0.5036047373066967,0.03092812860085259,-0.17270403245445642,0.06253588878925076,-0.16213286497946963,0.2996040661836755
7.549895832,-0.43813387776907053,0.10251472615923926,0.02956205369313742,0.08147362011640574,-0.13607580389425833,0.30474248250122377
7.558895832,-0.39116264815041624,0.18833073820787824,0.2376288562590677,0.099125694476033,-0.11463948324255148,0.2996435409911927
7.569895832,-0.38007876764593174,0.296731209096182,0.5392062554286364,0.11815606709062594,-0.09412648728436318,0.2812315668395424
7.577895832,-0.37622035092852646,0.3881729600292411,0.8011064901176123,0.12598015521623082,-0.08578968460653714,0.2591159528997398
7.587895832,-0.35752610338252677,0.4621360525473115,1.117813258283149,0.12610759091919674,-0.08175452234427347,0.22865145847509669
7.597895832,-0.3346933850056842,0.4991612724366567,1.4008687573028564,0.1161047537573476,-0.08308741389699685,0.19506073261869236
7.606895832,-0.2715362314332023,0.49064594987992766,1.6057133864132112,0.10009934483547088,-0.08617456837447429,0.16464852658272383
7.615895832,-0.17447312121496403,0.48502994676235517,1.7160979278549857,0.0839428494792428,-0.08842780604929046,0.14526057784849244
7.625895832,-0.06589555088656639,0.5047477841824362,1.782616512571681,0.06924126202342556,-0.08805783178999889,0.14010103896020407
7.634895832,0.036279014791347555,0.5288105995589633,1.8832364827476904,0.05483418990410511,-0.09046204081936235,0.13492249129379688
7.644895832,0.09806946870069473,0.554814051946121,2.0926167857091675,0.03162534603048,-0.10315777632714712,0.11021681730660615
7.654895832,0.12545184769573975,0.585346989339437,2.3751264140586423,-0.008607085943186338,-0.12793649366309787,0.06309050818179031
7.663895832,0.18507374442539065,0.5808592970091844,2.562700514281564,-0.059771762080159774,-0.15390139858123814,0.01076168573482825
7.672895832,0.35092798641506673,0.5341046228968244,2.6155487045378782,-0.12134369732894566,-0.17438165443102757,-0.0427117773087845
7.682895832,0.5841937820313271,0.426287544685746,2.549456320513802,-0.1892035062170625,-0.18205564208170744,-0.0937453846076363
7.691895832,0.7984787086842955,0.2401552634984988,2.417057005583426,-0.24929704431405975,-0.17522860928283773,-0.13308398793621232
7.701895832,0.9241784584242694,-0.053209547330628326,2.198195094704656,-0.3037232328958429,-0.15423889155990209,-0.1568986598792907
7.710895832,1.0314342558690348,-0.39562343950842077,1.8838632061775635,-0.3358434074978637,-0.1262968715652576,-0.15316585267553848
7.720895832,1.237714790800033,-0.7368033236398519,1.403255060039708,-0.34869475189327315,-0.08703061234729925,-0.13204902773859956
7.729895832,1.4573685001111254,-0.9596986354578255,0.9921934217555252,-0.3372882565646099,-0.04346469893537678,-0.09868836286067592
7.739895832,1.6122086202334842,-1.0863990333070364,0.6901852826495052,-0.30250014523897,0.009131846476267028,-0.0491855752625729
7.748895832,1.6794196526120628,-1.1360317533559043,0.569045561210715,-0.2589329002241915,0.05565522689345839,-0.004851480444930332
7.757895832,1.7608335414764604,-1.1081763824402076,0.6074517811055424,-0.20542478462134928,0.10372942317916664,0.021584621733081514
7.768895832,1.8167289172744419,-0.9507288463985777,0.7833634964864287,-0.13825066433896502,0.15304046473276256,0.02656726340903317
7.776895832,1.8386841445154265,-0.7832018904462164,0.928018602670641,-0.09310827896530002,0.1822541225172704,0.008279459281079059
7.786895832,1.8761400617843356,-0.6447325070870678,1.0664486404932956,-0.052648106929467524,0.20689229529586942,-0.04150638329126009
7.795895832,1.801438807058396,-0.6104790260937902,1.1542840280982425,-0.030272079486129606,0.2161544256580912,-0.11987499041711783
7.805895832,1.565703261579575,-0.6993243781990546,1.2050120856224995,-0.02368153830301792,0.20481524716980815,-0.23322556970992359
7.814895832,1.3209213072678732,-0.8078325156024335,1.1684991063791828,-0.029272014850415966,0.1770316368617803,-0.35089400788487135
7.824895832,1.1991401257672167,-0.8490851738886502,0.993873716329645,-0.04135741063362315,0.13876161776514534,-0.474495515622586
7.833895832,1.2143453095155552,-0.8064837230944776,0.7261084667944027,-0.05461315561401048,0.10179730083497292,-0.581990059876509
7.843895832,1.264226836610542,-0.7014087765191201,0.38347637462329565,-0.07013396618902616,0.07026505208960604,-0.6710392331442703
7.852895832,1.279561614120278,-0.6196050038250953,0.026398141368226845,-0.08576849211247842,0.05130522306925524,-0.7215693499368292
7.862895832,1.238491492642913,-0.5528469994149219,-0.392685919017987,-0.10445459048313974,0.04554382568909067,-0.7390338733860563
7.871895832,1.1418264528028037,-0.48874972339499906,-0.7817483266064699,-0.12369999929706157,0.049846379995352026,-0.7214822589607242
7.881895832,1.007339157491829,-0.48389526406108857,-1.2012777729402098,-0.1452944157211117,0.05885607993575698,-0.6742049933297871
7.890895832,0.8588254353419145,-0.548369419939928,-1.5678551913743977,-0.15906393212411657,0.06398891862566447,-0.6175190242385381
7.899895832,0.710863037562569,-0.6409661804684919,-1.8977123438833483,-0.16228510674818897,0.06456324739947261,-0.5595219093988945
7.909895832,0.5905131017147625,-0.7308234991521566,-2.2301000573637646,-0.15166238090069858,0.06159496492000931,-0.49822167011332685
7.918895832,0.510300760219611,-0.8015713126093288,-2.4733140041001906,-0.12748374982262806,0.0556902728405464,-0.44864213859557156
7.928895832,0.44911098805652777,-0.8401948763823772,-2.67942513637857,-0.0885518651852856,0.04665928152856516,-0.4050471512072729
7.938895832,0.3910330702176096,-0.8113245694379484,-2.8378727930872483,-0.039817838774775495,0.0380461817408627,-0.37086172570585785
7.947895832,0.32095581176220306,-0.7336130709885818,-2.926356212845692,0.00625195146745311,0.03238856422842574,-0.35063649534194175
7.956895832,0.2375998706713543,-0.6161585238434467,-2.976725471514924,0.052969758602981955,0.02780375707780765,-0.3410839486614352
7.966895832,0.15527316300065594,-0.46747417618059095,-2.9881430877819892,0.10676725213803337,0.020591601276102198,-0.34082964712877256
7.975895832,0.06156906381142026,-0.3364754884313442,-2.935127294862207,0.15444193502390016,0.009459537608145458,-0.3474537381741719
7.985895832,-0.018218153008457985,-0.22170075760383995,-2.822654709583123,0.20461329784123355,-0.0074236955782363626,-0.35930837894091927
7.995895832,-0.03125223448449077,-0.13973421525588098,-2.7060792767880217,0.25071456550996574,-0.023712889619986723,-0.37401918422235764
8.004895832,0.0166537197398101,-0.0729889336659088,-2.5884854179017456,0.2916160754289513,-0.034665073984367197,-0.3875306015780596
8.013895832,0.09122184274782622,0.01345606962549356,-2.434953076080808,0.331625566551213,-0.03849631455663393,-0.39854067315819247
8.023895832,0.15896453155739043,0.14078037933956955,-2.2327382977793433,0.3675875332721141,-0.034247933484631544,-0.40588752716571513
8.032895832,0.17797005915262532,0.29196463150364355,-2.0178132150861914,0.3939294526590278,-0.026055720087656466,-0.4067145273968487
8.041895832,0.10821022482261503,0.4575614991188067,-1.7583072880689827,0.41113143339194125,-0.015326640482762489,-0.401403805832834
8.052895832,0.00027720917670605305,0.6477769124770266,-1.388218460431176,0.4177598709649118,-0.0028396409759087046,-0.3837987503714253
8.060895832,-0.08482268300065322,0.788966858359001,-1.1158674095765364,0.41273036040951877,0.005406743315791973,-0.3632083217728713
8.070895832,-0.16453672209014872,0.9212048026025027,-0.7791592017730866,0.3947358025974706,0.012400719735584398,-0.3330403560414817
8.080895832,-0.22006138565899092,1.0307717596069987,-0.4092245288072293,0.36416581278652715,0.018439785777916592,-0.3007320241429941
8.089895832,-0.21825920627169795,1.0876240303429128,-0.1448221141823232,0.32944489234599306,0.024828901942855718,-0.2685306840011075
8.098895832,-0.16561295758568573,1.1248086665603785,0.02385014136245599,0.2927072567805968,0.03570749666514159,-0.2301669288258672
8.108895832,-0.11777083169394793,1.1455010307260247,0.2180933876551711,0.25307651253342683,0.05090797028419739,-0.18213018250670804
8.117895832,-0.13548418293691888,1.1416866085407784,0.4639215478530219,0.21643586496201422,0.06485219233870995,-0.13278651145697254
8.127895832,-0.22278271596922655,1.1099818497676655,0.7468324210293298,0.18379418848080795,0.07509030328184449,-0.08154729558309462
8.136895832,-0.3446983103447453,1.0565350864756444,1.0683856084484389,0.15463650916305058,0.07978762864675246,-0.04096043473757323
8.146895832,-0.49013592985978816,1.0154740779891005,1.4691709032995552,0.1255273334084874,0.07521690093348904,-0.0168214678309146
8.155895832,-0.6302529322563378,0.9621924678927664,1.864875005558371,0.09597348020061659,0.06062930857833605,-0.01336666028776744
